,0
38127,2
38138,3
38150,3
38156,3
38174,3
38229,3
38241,3
38261,3
38297,3
38316,3
38349,3
38422,3
38468,3
38543,3
38544,3
38600,3
38610,1
38617,3
38626,3
38663,3
38698,2
38731,3
38768,1
38787,3
38823,3
38825,3
38844,3
38853,3
38882,3
38894,3
38921,3
38959,3
38994,3
39000,3
39052,3
39060,3
39089,3
39128,3
39180,3
39190,3
39203,3
39250,3
39252,3
39256,3
39258,3
39350,3
39372,3
39521,3
39522,3
39532,1
39551,3
39562,3
39573,3
39601,3
39614,3
39628,3
39653,3
39663,3
39696,3
39726,3
39738,3
39765,3
39784,3
39786,3
39798,3
39813,3
39822,3
39836,3
39861,3
39913,3
39917,3
40041,3
40044,3
40048,3
40063,3
40065,3
40066,3
40068,3
40073,3
40077,1
40108,3
40110,3
40157,3
40174,3
40193,3
40272,3
40288,3
40329,3
40340,3
40355,3
40378,3
40397,3
40404,1
40419,3
40431,3
40457,3
40494,3
40517,3
40519,3
40560,3
40750,3
40766,3
40778,3
40784,3
40803,3
40872,3
40894,3
40921,3
40924,3
40950,3
41031,3
41049,3
41117,3
41124,3
41163,3
41178,3
41233,3
41249,3
41328,3
41342,3
41386,1
41396,3
41469,3
41499,3
41528,3
41550,3
41560,3
41565,3
41635,2
41712,3
41715,3
41717,1
41719,3
41766,3
41807,1
41835,3
41848,3
41852,3
41879,3
41910,3
41958,2
42027,3
42088,2
42148,3
42153,3
42213,3
42244,3
42249,3
42281,3
42284,3
42306,3
42308,3
42328,3
42374,3
42423,3
42442,3
42488,3
42517,3
42527,3
42537,2
42546,3
42584,3
42603,3
42607,3
42626,2
42668,3
42681,3
42727,1
42740,3
42755,3
42760,3
42790,3
42791,3
42807,3
42860,3
42872,3
42878,3
42899,3
42911,3
42915,3
42962,3
43020,3
43038,3
43052,3
43066,1
43190,3
43293,3
43343,3
43356,3
43365,3
43426,3
43430,3
43454,3
43462,3
43522,3
43530,3
43532,3
43607,3
43615,3
43630,3
43651,3
43691,3
43701,3
43709,3
43770,3
43812,3
43837,3
43856,3
43910,3
43925,3
43959,3
43999,3
44018,3
44022,3
44033,3
44081,3
44151,1
44159,3
44172,3
44201,3
44211,3
44243,3
44247,3
44296,3
44297,3
44386,3
44390,3
44406,3
44416,3
44484,3
44485,3
44495,3
44536,3
44542,3
44579,3
44629,3
44655,3
44664,3
44665,3
44729,3
44737,3
44738,3
44853,3
44870,3
44895,1
44977,3
44990,3
45016,3
45021,3
45029,3
45061,3
45099,3
45131,3
45140,3
45202,3
45289,3
45372,3
45405,3
45427,3
45467,3
45497,3
45498,3
45509,3
45517,3
45526,3
45559,3
45570,3
45577,3
45589,3
45609,3
45730,3
45743,3
45747,3
45748,3
45758,3
45782,3
45827,3
45851,3
45852,3
45859,3
45864,3
45996,3
46031,3
46081,3
46082,3
46095,3
46114,3
46131,3
46144,3
46175,3
46178,3
46181,3
