,0
65204,1
65205,1
65220,1
65235,1
65248,1
65257,1
65258,1
65277,1
65322,1
65347,1
65376,1
65384,1
65406,1
65428,3
65435,1
65440,1
65444,1
65447,1
65474,1
65586,1
65682,1
65706,1
65722,1
65756,1
65761,1
65767,1
65818,1
65820,1
65837,1
65868,1
65891,1
65904,1
65924,1
65928,1
65961,1
66003,1
66008,1
66071,1
66092,1
66103,1
66107,1
66152,1
66275,1
66355,1
66395,1
66421,1
66466,3
66482,1
66531,1
66537,1
66543,1
66580,1
66596,1
66613,1
66631,1
66632,1
66709,1
66716,1
66718,1
66726,1
66826,1
66843,1
66855,1
66868,1
66888,1
66893,1
66946,1
66978,1
67008,1
67012,1
67042,1
67054,1
67097,1
67134,1
67150,1
67162,1
67170,1
67173,1
67245,1
67269,1
67362,1
67460,1
67494,1
67503,1
67536,1
67617,1
67618,1
67629,1
67643,1
67646,1
67651,1
67670,1
67682,3
67696,1
67728,1
67777,1
67789,1
67819,1
67826,1
67843,1
67850,1
67894,1
67920,1
67921,1
67960,1
68009,1
68030,1
68060,1
68080,1
68092,1
68101,1
68131,1
68199,1
68240,1
68242,1
68307,1
68313,1
68317,1
68400,1
68403,1
68407,1
68419,1
68446,1
68481,1
68503,1
68511,3
68519,1
68554,1
68559,1
68576,1
68598,1
68622,1
68630,1
68639,1
68673,1
68824,1
68843,1
68904,1
68934,1
68967,1
69094,3
69147,1
69158,1
69182,1
69194,1
69220,1
69240,1
69306,1
69333,1
69339,1
69358,1
69364,1
69398,1
69406,1
69504,1
69512,1
69517,1
69524,3
69536,1
69630,2
69648,1
69655,1
69711,1
69731,1
69735,1
69762,1
69770,1
69790,1
69794,1
69867,1
69888,1
69969,1
69971,1
69981,1
70006,1
70058,3
70072,1
70089,1
70117,1
70182,1
70192,1
70197,1
70207,1
70264,1
70280,1
70311,1
70315,3
70398,2
70427,1
70439,1
70443,1
70459,1
70472,1
70506,1
70540,1
70551,1
70568,1
70627,1
70630,1
70649,1
70721,1
70734,1
70793,1
70839,3
70896,1
70898,3
70901,1
70914,1
71007,1
71021,1
71023,1
71042,1
71058,1
71089,1
71116,1
71118,1
71197,1
71224,1
71291,1
71304,1
71334,1
71377,1
71418,1
71430,1
71480,1
71489,1
71509,1
71513,1
71544,1
71665,1
71694,1
71705,1
71754,1
71756,3
71760,2
71811,1
71829,1
71851,1
71891,1
71970,1
72044,1
72055,1
72078,1
72124,1
72136,1
72175,1
72245,1
72295,2
72376,1
72394,1
72396,1
72406,1
72415,1
72440,1
72444,1
72449,1
72459,1
72475,1
72504,1
72533,3
72605,3
72655,1
72734,1
72747,1
72833,1
72855,1
72867,1
72911,1
72922,2
72970,1
73022,1
73026,1
73111,1
73156,1
73197,1
73223,1
73250,1
73374,1
73395,1
73404,1
73413,1
73522,1
73558,3
73599,1
73613,1
73621,1
73623,1
73634,1
73638,1
73733,1
73762,1
73765,1
73790,1
73821,1
73827,1
73850,1
73879,1
73929,3
73931,1
73956,3
73980,1
74003,1
74051,1
74060,1
74097,1
74117,1
74141,1
74170,1
74188,1
74193,1
74220,1
74333,1
74339,1
74361,1
74368,3
74374,1
74375,1
74389,1
74424,1
74554,1
74691,1
74694,1
74699,3
74718,1
74728,1
74762,1
74810,1
74820,1
74837,1
74838,1
74858,1
74862,1
74941,1
74946,1
74947,1
74955,1
74957,1
74960,1
75079,1
75134,1
75222,1
75226,1
75227,1
75245,1
75270,1
75272,1
75310,1
75335,1
75341,1
75354,1
75447,1
75485,1
75516,1
75623,1
75624,1
75649,1
75670,1
75673,1
75793,1
75878,1
75921,3
75935,1
75964,1
75978,1
76041,1
76069,1
76083,1
76116,1
76144,1
76160,1
76236,1
76255,1
76292,1
76313,1
76317,1
76322,1
76363,1
76390,1
76456,1
76463,1
76470,1
76521,1
76621,1
76691,1
76696,1
76726,1
76796,1
76807,1
76812,1
76813,1
76848,1
76909,1
77010,1
77025,1
77123,1
77161,3
77170,1
77224,1
77237,1
77243,1
77245,1
77277,1
77332,1
77378,1
77383,1
77421,1
77451,1
77457,1
77458,1
77464,1
